label,200~Jaro-Winkler,200~BiGrams,200~TriGrams,200~Metaphone,201~Jaro-Winkler,201~BiGrams,201~TriGrams,201~Metaphone,202~Jaro-Winkler,202~BiGrams,202~TriGrams,202~Metaphone,203~Jaro-Winkler,203~BiGrams,203~TriGrams,203~Metaphone,204~Jaro-Winkler,204~BiGrams,204~TriGrams,204~Metaphone,205~Jaro-Winkler,205~BiGrams,205~TriGrams,205~Metaphone,206~PercentMatched,207~Jaro-Winkler,207~BiGrams,207~TriGrams,207~Metaphone,208~Jaro-Winkler,208~BiGrams,208~TriGrams,208~Metaphone,210~IsSameValue,211~IsSameValue,212~AreaMatching,213~AreaMatching
0,1,1,1,1,1,1,1,1,1,1,1,1,0.608134921,0.069444444,0,0.701388889,0.531944444,0.035714286,0,0.6,0.618350168,0.1,0.071428571,0.361111111,0,0.511994949,0.03125,0,0.572222222,0.425925926,0,0,0,0,0,0.036363636,0.607142857
0,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.395833333,0,0,0.458333333,0.416666667,0,0,0.354166667,0.550673401,0.045454545,0,0.611111111,0,0.470328283,0.025,0,0.533333333,0.53968254,0,0,0.511111111,0,0,0.036363636,0.749206349
0,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.395833333,0,0,0.458333333,0.416666667,0,0,0.354166667,0.564886965,0.106168831,0,0.794444444,0,0.497113997,0.066666667,0,0.519444444,0.53968254,0,0,0.511111111,0,0,0.036363636,0.749206349
0,1,1,1,1,1,1,1,1,1,1,1,1,0.525396825,0.027777778,0,0.575396825,0.490079365,0.026315789,0,0.511507937,0.606944444,0.112012987,0.041666667,0.683333333,0.666666667,0.754761905,0.161111111,0.107142857,0.771111111,0.344444444,0,0,0.527777778,0,0,0.036363636,0.685714286
0,1,1,1,1,1,1,1,1,1,1,1,1,0.395833333,0,0,0.458333333,0.416666667,0,0,0.354166667,0.499611191,0.058080808,0,0.675925926,0,0.241161616,0.025,0,0.277777778,0.53968254,0,0,0.511111111,0,0,0.036363636,0.685714286
0,1,1,1,1,1,1,1,1,1,1,1,1,0.591071429,0.0625,0,0.608333333,0.531150794,0.104166667,0,0.522222222,0.454365079,0,0,0.538888889,0,0.471230159,0,0,0.655555556,0.395833333,0,0,0.395833333,0,0,0.036363636,0.685714286
0,1,1,1,1,1,1,1,1,1,1,1,1,0.608134921,0.069444444,0,0.701388889,0.531944444,0.035714286,0,0.6,0.618350168,0.1,0.071428571,0.361111111,0,0.511994949,0.03125,0,0.572222222,0.425925926,0,0,0,0,0,0.036363636,0.685714286
0,1,1,1,1,1,1,1,1,1,1,1,1,0.608134921,0.069444444,0,0.701388889,0.531944444,0.035714286,0,0.6,0.618350168,0.1,0.071428571,0.361111111,0,0.511994949,0.03125,0,0.572222222,0.425925926,0,0,0,0,0,0.036363636,0.685714286
0,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.75,1,1,1,1,0.441468254,0.0625,0,0.375,0.455357143,0.068181818,0,0.3625,0.441468254,0.0625,0,0.375,0,0.455357143,0.068181818,0,0.3625,0.354166667,0,0,0,0,0,0.036363636,0.685714286
0,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.395833333,0,0,0.458333333,0.416666667,0,0,0.354166667,0.550673401,0.045454545,0,0.611111111,0,0.470328283,0.025,0,0.533333333,0.53968254,0,0,0.511111111,0,0,0.036363636,0.685714286
0,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.395833333,0,0,0.458333333,0.416666667,0,0,0.354166667,0.564886965,0.106168831,0,0.794444444,0,0.497113997,0.066666667,0,0.519444444,0.53968254,0,0,0.511111111,0,0,0.036363636,0.375
0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,1,1,0.608134921,0.069444444,0,0.701388889,0.531944444,0.035714286,0,0.6,0.618350168,0.1,0.071428571,0.361111111,0,0.511994949,0.03125,0,0.572222222,0.425925926,0,0,0,0,0,0.036363636,0.375
0,0.666666667,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.75,1,1,1,1,0.375,0,0,0.458333333,0.375,0.05,0,0.458333333,0.513888889,0,0,0.3875,0,0.534722222,0.071428571,0,0.525,0,0,0,0,0,0,0.036363636,0.375
0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,1,1,0.608134921,0.069444444,0,0.701388889,0.531944444,0.035714286,0,0.6,0.618350168,0.1,0.071428571,0.361111111,0,0.511994949,0.03125,0,0.572222222,0.425925926,0,0,0,0,0,0.036363636,0.375
0,1,1,1,1,1,1,1,1,1,1,1,1,0.441468254,0.0625,0,0.375,0.455357143,0.068181818,0,0.3625,0.441468254,0.0625,0,0.375,0,0.455357143,0.068181818,0,0.3625,0.354166667,0,0,0,0,0,0.036363636,0
0,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.395833333,0,0,0.458333333,0.416666667,0,0,0.354166667,0.564886965,0.106168831,0,0.794444444,0,0.497113997,0.066666667,0,0.519444444,0.53968254,0,0,0.511111111,0,0,0.036363636,0.375
0,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.395833333,0,0,0.458333333,0.416666667,0,0,0.354166667,0.517604618,0.045454545,0,0.513888889,0,0.497113997,0.066666667,0,0.519444444,0.53968254,0,0,0.511111111,0,0,0.036363636,0.375
0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,1,1,0.608134921,0.069444444,0,0.701388889,0.531944444,0.035714286,0,0.6,0.618350168,0.1,0.071428571,0.361111111,0,0.511994949,0.03125,0,0.572222222,0.425925926,0,0,0,0,0,0.036363636,0.375
0,1,1,1,1,1,1,1,1,1,1,1,1,0.441468254,0.0625,0,0.375,0.455357143,0.068181818,0,0.3625,0.441468254,0.0625,0,0.375,0,0.455357143,0.068181818,0,0.3625,0.354166667,0,0,0,0,0,0.036363636,0.56547619
0,1,1,1,1,1,1,1,1,1,1,1,1,0.441468254,0.0625,0,0.375,0.455357143,0.068181818,0,0.3625,0.441468254,0.0625,0,0.375,0,0.455357143,0.068181818,0,0.3625,0.354166667,0,0,0,0,0,0.036363636,0.517460317
0,1,1,1,1,1,1,1,1,1,1,1,1,0.441468254,0.0625,0,0.375,0.455357143,0.068181818,0,0.3625,0.441468254,0.0625,0,0.375,0,0.455357143,0.068181818,0,0.3625,0.354166667,0,0,0,0,0,0.036363636,0.375
0,1,1,1,1,1,1,1,1,1,1,1,1,0.591071429,0.0625,0,0.608333333,0.531150794,0.104166667,0,0.522222222,0.454365079,0,0,0.538888889,0,0.471230159,0,0,0.655555556,0.395833333,0,0,0.395833333,0,0,0.036363636,
0,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.395833333,0,0,0.458333333,0.416666667,0,0,0.354166667,0.517604618,0.045454545,0,0.513888889,0,0.497113997,0.066666667,0,0.519444444,0.53968254,0,0,0.511111111,0,0,0.036363636,0.375
0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,1,1,0.608134921,0.069444444,0,0.701388889,0.531944444,0.035714286,0,0.6,0.618350168,0.1,0.071428571,0.361111111,0,0.511994949,0.03125,0,0.572222222,0.425925926,0,0,0,0,0,0.036363636,0
0,0.87037037,0.714285714,0.666666667,0.861111111,0.75,0.75,0.75,0.75,1,1,1,1,0.691269841,0.119949495,0,0.754166667,0.534722222,0.075,0,0.538888889,0.559656085,0.027777778,0,0.377777778,0,0.428333333,0.125,0.1,0.7,0.416666667,0,0,0,0,0,0.036363636,0.375
1,1,1,1,1,1,1,1,1,1,1,1,1,0.616931217,0.158730159,0,0.759259259,0.75,0.75,0.75,0.75,1,1,1,1,1,0,0.333333333,0,1,1,1,1,1,1,,1,0.375
1,1,1,1,1,,,,,,,,,0.616931217,0.158730159,0,0.759259259,0.75,0.75,0.75,0.75,1,1,1,1,1,0.354166667,0.25,0,0.75,1,1,1,1,1,,1,0.375
1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.166666667,0.090909091,0.577777778,0.469551282,0.044117647,0,0.583333333,,,,,,,,,,1,1,1,1,1,,1,0.630050505
1,1,1,1,1,1,1,1,1,1,1,1,1,0.616931217,0.158730159,0,0.759259259,0.75,0.75,0.75,0.75,1,1,1,1,1,0.416666667,0.25,0,0.75,1,1,1,1,1,,1,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.66984127,0.238095238,0,0.888888889,1,1,1,1,1,1,1,1,1,0,0.333333333,0,1,1,1,1,1,1,,1,0.404761905
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.529344729,0.081439394,0,0.480555556,1,1,1,1,,,,,,,,,,0.348214286,0,0,0,1,,0.190909091,0.588789683
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.538461538,0.122159091,0,0.470833333,1,1,1,1,,,,,,,,,,0.348214286,0,0,0,1,,0.190909091,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.66984127,0.238095238,0,0.888888889,1,1,1,1,1,1,1,1,1,0.416666667,0.25,0,0.75,0.428571429,0,0,0,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.166666667,0.090909091,0.577777778,0.469551282,0.044117647,0,0.583333333,,,,,,,,,,1,1,1,1,1,,1,0.573611111
1,1,1,1,1,1,1,1,1,1,1,1,1,0.435042735,0.041666667,0,0.5625,0.933333333,0.75,0.666666667,0.962962963,,,,,,,,,,0.348214286,0,0,0,1,,0.190909091,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.529344729,0.081439394,0,0.480555556,1,1,1,1,,,,,,,,,,0.348214286,0,0,0,1,,0.190909091,0.404761905
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.66984127,0.238095238,0,0.888888889,1,1,1,1,0.794312169,0.555555556,0.5,0.861111111,0.533333333,0.556089744,0.063492063,0,0.638888889,1,1,1,1,1,,1,0.530092593
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,,,,,,,,,0.66984127,0.238095238,0,0.888888889,0,1,1,1,1,0.428571429,0,0,0,,,,0.404761905
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.66984127,0.238095238,0,0.888888889,1,1,1,1,0.794312169,0.555555556,0.5,0.861111111,0.533333333,0.556089744,0.063492063,0,0.638888889,1,1,1,1,1,,1,0.404761905
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.538461538,0.122159091,0,0.470833333,1,1,1,1,,,,,,,,,,0.348214286,0,0,0,1,,0.190909091,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.616931217,0.158730159,0,0.759259259,0.75,0.75,0.75,0.75,1,1,1,1,1,0.416666667,0.25,0,0.75,0.348214286,0,0,0,1,,0.190909091,0.255555556
1,1,1,1,1,1,1,1,1,1,1,1,1,0.616931217,0.158730159,0,0.759259259,0.75,0.75,0.75,0.75,1,1,1,1,1,0.354166667,0.25,0,0.75,1,1,1,1,1,,1,0.530092593
1,1,1,1,1,1,1,1,1,1,1,1,1,0.529344729,0.081439394,0,0.480555556,1,1,1,1,,,,,,,,,,0.348214286,0,0,0,1,,0.190909091,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.529344729,0.081439394,0,0.480555556,1,1,1,1,,,,,,,,,,0.348214286,0,0,0,1,,0.190909091,0.404761905
1,1,1,1,1,0.75,0.75,0.75,0.75,1,1,1,1,0.66984127,0.238095238,0,0.888888889,1,1,1,1,1,1,1,1,1,0.354166667,0.25,0,0.75,1,1,1,1,1,,1,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.647751323,0.071834416,0,0.533333333,0.522839506,0,0,0.22962963,0.682539683,0.041666667,0,0.666666667,0.333333333,0.383333333,0,0,0.583333333,1,1,1,1,1,0,1,0.530092593
1,1,1,1,1,1,1,1,1,1,1,1,1,0.647751323,0.071834416,0,0.533333333,0.522839506,0,0,0.22962963,0.816468254,0.363095238,0.291666667,0.847222222,1,0.382716049,0.022222222,0,0.451851852,1,1,1,1,1,0,1,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.472222222
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.871527778,0.75,0.75,0.933333333,0.288888889,0.542857143,0.087121212,0,0.733333333,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.871527778,0.75,0.75,0.933333333,0.622222222,0.542857143,0.087121212,0,0.733333333,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.492063492
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.866666667,0.405555556,0,0,0.354166667,,,,,,,,0.714325397
1,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0.75,0.75,0.75,0.464285714,0.068181818,0,0.625,0.699867725,0.138888889,0.066666667,0.722222222,0.088888889,0.838095238,0.571428571,0.5,0.875,,,,,,,,0.579365079
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
1,1,1,1,1,,,,,,,,,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.828703704,0.666666667,0.666666667,0.911111111,0.288888889,0.457142857,0.041666667,0,0.566666667,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.75,0.75,0.75,0.75,1,0.464285714,0.068181818,0,0.625,,,,,,,,0.404761905
1,1,1,1,1,1,1,1,1,1,1,1,1,0.685714286,0.166666667,0.1,0.708333333,1,1,1,1,0.926587302,0.857142857,0.857142857,0.961904762,0.955555556,0.714285714,0.212121212,0.1,0.777777778,,,,,,,,0.255555556
1,1,1,1,1,1,1,1,1,1,1,1,1,0.607142857,0.25,0.15,0.625,0.75,0.75,0.75,0.75,0.871527778,0.75,0.75,0.933333333,0.288888889,0.542857143,0.087121212,0,0.733333333,,,,,,,,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.517460317,0.0625,0,0.5625,0.482142857,0.1875,0.09375,0.625,0.517460317,0.0625,0,0.5625,0,0.482142857,0.1875,0.09375,0.625,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,0.966666667,0.8,0.75,0.944444444,0.966666667,0.8,0.75,0.888888889,0.966666667,0.8,0.75,1,0.517460317,0.0625,0,0.5625,0.482142857,0.1875,0.09375,0.625,0.659132997,0.125694444,0.016666667,0.704365079,0,0.635714286,0.114285714,0,0.601851852,0.490740741,0.071428571,0,0.611111111,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.725,0.6,0.5625,0.666666667,1,1,1,1,,,,,,,,,0.5,0.107142857,0,0.616666667,0,0.458333333,0.136363636,0,0.6375,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.507631258
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.472222222
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.255555556
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.472222222
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.56547619,0.053977273,0,0.548611111,0.534722222,0.045454545,0,0.527777778,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.56547619,0.053977273,0,0.548611111,0.534722222,0.045454545,0,0.527777778,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,1,1,1,1,0.725,0.6,0.5625,0.666666667,1,1,1,1,,,,,,,,,0.630050505,0.148351648,0,0.736507937,0,0.694949495,0.224242424,0.107142857,0.746428571,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.517857143
0,0.966666667,0.8,0.75,0.944444444,0.966666667,0.8,0.75,0.888888889,0.966666667,0.8,0.75,1,0.517460317,0.0625,0,0.5625,0.482142857,0.1875,0.09375,0.625,0.659132997,0.125694444,0.016666667,0.704365079,0,0.635714286,0.114285714,0,0.601851852,0.490740741,0.071428571,0,0.611111111,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0.036363636,0.472222222
0,1,1,1,1,0.725,0.6,0.5625,0.666666667,1,1,1,1,0.569444444,0.071428571,0,0.555555556,0.459722222,0.045454545,0,0.513888889,0.63032708,0.138461538,0.033333333,0.77037037,0,0.696392496,0.035714286,0,0.666666667,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.507631258
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.4,0,0,0.5,0,0,0,0.404761905
0,0.966666667,0.8,0.75,0.944444444,0.966666667,0.8,0.75,0.888888889,0.966666667,0.8,0.75,1,0.517460317,0.0625,0,0.5625,0.482142857,0.1875,0.09375,0.625,0.659132997,0.125694444,0.016666667,0.704365079,0,0.635714286,0.114285714,0,0.601851852,0.490740741,0.071428571,0,0.611111111,0,0,0.036363636,0.472222222
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.56547619,0.053977273,0,0.548611111,0,0.534722222,0.045454545,0,0.527777778,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.404761905
0,0.983333333,0.9,0.875,0.944444444,0.966666667,0.8,0.75,0.888888889,1,1,1,1,0,0,0,0,0,0,0,0,0.517460317,0.0625,0,0.5625,0,0.482142857,0.1875,0.09375,0.625,0.531481481,0.133333333,0.071428571,0.444444444,0,0,0.036363636,0.472222222
0,0.983333333,0.9,0.875,0.944444444,0.725,0.6,0.5625,0.666666667,1,1,1,1,0.375,0,0,0.458333333,0.458333333,0.107142857,0,0.458333333,0.375,0,0,0.458333333,0,0.458333333,0.107142857,0,0.458333333,0.4,0,0,0.5,0,0,0.036363636,0.472222222
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.507631258
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.507631258
0,0.955555556,0.75,0.714285714,0.916666667,1,1,1,1,0.911111111,0.5,0.428571429,0.833333333,0.705462963,0.222222222,0.03125,0.777777778,0.8125,0.55,0.5,0.958333333,0.528042328,0.055555556,0,0.625,0.133333333,0.606150794,0.083333333,0,0.588888889,,,,,,,,0.507631258
0,0.9625,0.785714286,0.75,0.944444444,1,1,1,1,0.925,0.571428571,0.5,0.888888889,0.255555556,0,0,0.25,0.727777778,0.55,0.5,0.888888889,0.544973545,0.033333333,0,0.601851852,0,0.5625,0.045454545,0,0.594444444,,,,,,,,0.368055556
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.472222222
0,0.9625,0.785714286,0.75,0.944444444,1,1,1,1,0.925,0.571428571,0.5,0.888888889,0.255555556,0,0,0.25,0.727777778,0.55,0.5,0.888888889,0.544973545,0.033333333,0,0.601851852,0,0.5625,0.045454545,0,0.594444444,,,,,,,,0.404761905
0,0.955555556,0.75,0.714285714,0.916666667,1,1,1,1,0.911111111,0.5,0.428571429,0.833333333,0.588789683,0.040584416,0,0.375,0.236111111,0,0,0.227777778,0.588789683,0.040584416,0,0.375,0,0.236111111,0,0,0.227777778,,,,,,,,0.507631258
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,0.530092593,0.083333333,0,0.602777778,0.756944444,0.538461538,0.5,0.833333333,1,1,1,1,1,0.364583333,0,0,0.583333333,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,
0,1,1,1,1,1,1,1,1,1,1,1,1,0.404761905,0,0,0.375,0.416666667,0,0,0.416666667,0.439153439,0,0,0.740740741,0,0.547619048,0.041666667,0,0.569444444,,,,,,,,0.404761905
